test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,peer_positive_clv_probability,local_positive_clv_probability,stake_multiplier,stake,stake_policy,horizon_role,won,profit,closing_fair_odds,actual_outcome,closing_probability,positive_clv,closing_edge_pct,adaptive_confidence_cap,cap_selected_from_prior_closing_only,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,peer_probability,cross_cost_positive_clv_probability,match_key,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,base_stake_before_tier_multiplier,deployment_month,budget_deployment_multiplier,base_stake_before_budget_multiplier
2025-05,data\historical_csv\football-data\2425\I2.csv:365,data\historical_csv\football-data\2425\I2.csv,365,2025-05-09,I2,Mantova,Carrarese,away,0.2624707004794951,0.2463358628871377,4.136,4.2,1.8845128901201715,0.0141348375923574,4,0.0,B365,4.0-5.0,sportsbook,0.241779497098646,1.085578817183192,0.0161348375923574,0.0538530112752973,1.419729137206128,0.0688908686101968,0.3726373011336417,0.25,1.547388781431347,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.473151832882685,4.473151832882685,0.7179720823626538,0.2525946611046486,0.2528276040138332,0.2525946611046486,0.0,,,0.0,lower_clv,True,4.994616728438484,4.994616728438484,0.2538554563066694,0.2538554563066694,,,0.2528276040138332,0.0,4.733884280660584,0.5214648955557992,4.473151832882685,0.2525946611046486,0.2525946611046486,0.7967943792071248,0.7179720823626538,0.5,10.6,model_agreement_0.75_kelly,9m3m_core,False,-10.6,4.193620566325455,home,0.2384574341393557,False,-1.3740052399624614,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,20.0,0.53
2025-05,data\historical_csv\football-data\2425\SP1.csv:335,data\historical_csv\football-data\2425\SP1.csv,335,2025-05-03,SP1,Las Palmas,Valencia,away,0.3488117848777106,0.3431394577846647,2.96,3.0,1.5692795042607566,0.0036723270930458,4,0.0,1XB,2.0-3.0,sportsbook,0.3378378378378378,1.0324828832380235,0.0056723270930458,0.0105281049902982,1.085189268335969,0.1216696612695742,0.3785268056184062,0.25,1.3513513513513598,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,2.085265865655364,2.085265865655364,0.0,0.3448826549515384,0.3349178094685733,0.3448826549515384,0.0,,,0.0,lower_clv,True,2.7794945854269004,2.7794945854269004,0.3472280222480639,0.3472280222480639,,,0.3349178094685733,0.0,2.432380225541132,0.6942287197715364,2.085265865655364,0.3448826549515384,0.3448826549515384,0.0,0.5999596020643282,0.5,8.0,model_agreement_0.75_kelly,9m3m_core,True,15.68,3.053793688779072,away,0.327461545183757,False,-3.0713826256079324,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,20.0,0.4
2025-05,data\historical_csv\football-data\2425\SP1.csv:341,data\historical_csv\football-data\2425\SP1.csv,341,2025-05-05,SP1,Girona,Mallorca,draw,0.3029491269263583,0.2950934390250851,3.401,3.45,0.3612786124314704,0.0058556879012731,4,0.0,1XB,3.0-4.0,sportsbook,0.2940311673037342,1.030329980676545,0.0078556879012731,0.0193289479348673,1.2240695060250584,0.0917781735054427,0.3708307881474701,0.25,1.4407527197882963,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.510552874789113,2.510552874789113,0.6455947035145692,0.3014129752272541,0.2912631646130302,0.3014129752272541,0.0,,,0.0,lower_clv,True,2.6342962879486675,2.6342962879486675,0.3017768194294286,0.3017768194294286,,,0.2912631646130302,0.0,2.57242458136889,0.1237434131595547,2.510552874789113,0.3014129752272541,0.3014129752272541,0.6593565686754811,0.6455947035145692,0.5,7.8,model_agreement_0.75_kelly,9m3m_core,False,-7.8,3.408675357966838,home,0.2933690935579347,False,-0.2251712809463901,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-05,20.0,0.39
2025-08,data\historical_csv\football-data\2526\B1.csv:28,data\historical_csv\football-data\2526\B1.csv,28,2025-08-16,B1,Mechelen,Gent,away,0.272449357356831,0.2543827745740686,4.0576,4.2,3.2183546111741013,0.0160665827827623,8,0.025,BFE,4.0-5.0,exchange,0.2464511041009463,1.1054905124110774,0.0180665827827623,0.0589708962378637,1.400591665820715,0.0742286523241502,0.3815902992721872,0.125,3.509463722397488,away:4.0-5.0,away:exchange,exchange:4.0-5.0,6.552977965952926,6.552977965952926,0.8143874920309934,0.2626009906495291,0.2619777015666878,0.2625640869264596,0.0592080369854711,,,0.0,lower_clv,True,7.221781768895275,7.221781768895275,0.2642492650061496,0.2642492650061496,,,0.2619777015666878,0.0,6.8873798674241,0.6688038029423486,6.552977965952926,0.2626009906495291,0.2626009906495291,0.8274457054361152,0.8143874920309934,1.0858499893746578,14.4,model_agreement_0.625_kelly,18m9m_satellite,False,-14.4,3.433284989122552,draw,0.2912662371950576,True,18.184188404266564,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.72
2025-08,data\historical_csv\football-data\2526\B1.csv:32,data\historical_csv\football-data\2526\B1.csv,32,2025-08-17,B1,Charleroi,Antwerp,away,0.3163861032443273,0.3133605752275484,3.38875,3.5,6.190064930235462,0.0010255280167788,8,0.025,BFE,3.0-4.0,exchange,0.2950940612320177,1.072153407369214,0.0030255280167789,0.003241381357344,1.2204611218307382,0.1001001663261301,0.3861369384972274,0.125,3.2829214312062094,away:3.0-4.0,away:exchange,exchange:3.0-4.0,3.6585397879531856,3.6585397879531856,0.7185976802321131,0.305890194874078,0.3037080886289222,0.3057609966468086,0.0592080369854711,,,0.0,lower_clv,True,4.209383324024452,4.209383324024452,0.3075157014357048,0.3075157014357048,,,0.3037080886289222,0.0,3.9339615559888186,0.550843536071266,3.6585397879531856,0.305890194874078,0.305890194874078,0.7259127921750104,0.7185976802321131,1.0,9.6,model_agreement_0.625_kelly,18m9m_satellite,False,-9.6,3.1848512372736937,draw,0.3139864079981403,True,6.402144010369804,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.48
2025-08,data\historical_csv\football-data\2526\B1.csv:36,data\historical_csv\football-data\2526\B1.csv,36,2025-08-24,B1,Antwerp,Mechelen,away,0.2685558761295631,0.2567288496672111,3.962049999999999,4.1,1.7172538823973849,0.0098270264623519,8,0.025,BFE,3.0-4.0,exchange,0.2523945937078028,1.0640318090191352,0.0118270264623519,0.0365921111240587,1.3767615680856735,0.0721222586037172,0.3697374091387592,0.125,3.481783420199158,away:3.0-4.0,away:exchange,exchange:3.0-4.0,3.0758466952932624,3.0758466952932624,0.6779313571097374,0.2601578644774631,0.2582840498472524,0.2600469195915337,0.0592080369854711,,,0.0,lower_clv,True,3.360908250867567,3.360908250867567,0.260877344432472,0.260877344432472,,,0.2582840498472524,0.0,3.2183774730804147,0.2850615555743045,3.0758466952932624,0.2601578644774631,0.2601578644774631,0.6846545651508193,0.6779313571097374,1.0,6.4,model_agreement_0.625_kelly,18m9m_satellite,False,-6.4,3.8379984295103657,home,0.2605524776432947,True,3.2321944046615814,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.32
2025-08,data\historical_csv\football-data\2526\E3.csv:62,data\historical_csv\football-data\2526\E3.csv,62,2025-08-30,E3,Barrow,Fleetwood Town,draw,0.2897465129150099,0.2838944361578179,3.548,3.6,0.7257459487938211,0.0038520767571919,8,0.0,BMGM,3.0-4.0,sportsbook,0.2818489289740699,1.0280206278224553,0.0058520767571919,0.0132946440612449,1.266384064447333,0.083953041746408,0.3669303666847519,0.125,1.4656144306651742,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.870466432104225,2.870466432104225,0.0,0.2899393078695158,0.2783945794544384,0.2892557671625287,0.0592080369854711,,,0.0,lower_clv,True,3.0554398646142067,3.0554398646142067,0.2904606535079318,0.2904606535079318,,,0.2783945794544384,0.0,2.962953148359216,0.1849734325099818,2.870466432104225,0.2899393078695158,0.2899393078695158,0.0,0.6226883151109536,1.0,7.0,model_agreement_0.625_kelly,18m9m_satellite,False,-7.0,3.4801771597213125,away,0.2873416938579295,True,1.9488329807934024,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.35
2025-08,data\historical_csv\football-data\2526\F1.csv:25,data\historical_csv\football-data\2526\F1.csv,25,2025-08-31,F1,Le Havre,Nice,draw,0.2777205150154609,0.2738046433527971,3.695,3.75,1.170815718858531,0.0019158716626638,8,0.0,BMGM,3.0-4.0,sportsbook,0.2706359945872801,1.0261773029821282,0.0039158716626638,0.0068985600957753,1.3069805544001651,0.0771286844604528,0.3629753126832065,0.125,1.4884979702300516,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.7145813003237653,2.7145813003237653,0.0,0.2779826286882916,0.2669792460069214,0.2773311399995278,0.0592080369854711,,,0.0,lower_clv,True,2.980722188283358,2.980722188283358,0.2787029017274245,0.2787029017274245,,,0.2669792460069214,0.0,2.847651744303562,0.2661408879595925,2.7145813003237653,0.2779826286882916,0.2779826286882916,0.0,0.6139724592225014,1.0,6.4,model_agreement_0.625_kelly,18m9m_satellite,False,-6.4,3.584606574527834,home,0.2789706427215713,True,3.079652485620588,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.32
2025-08,data\historical_csv\football-data\2526\P1.csv:8,data\historical_csv\football-data\2526\P1.csv,8,2025-08-11,P1,Estoril,Estrela,draw,0.2744747742980438,0.267007482021424,3.793,3.85,1.2759379307261345,0.0054672922766197,8,0.0,BMGM,3.0-4.0,sportsbook,0.2636435539151067,1.04108281891248,0.0074672922766197,0.019919106557614,1.3331572627067618,0.075336401725962,0.3659180387852363,0.125,1.5027682573161003,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.768786357976426,3.768786357976426,0.0,0.2735797162087435,0.2638993909215869,0.2730065631511101,0.0592080369854711,,,0.0,lower_clv,True,4.18998301105451,4.18998301105451,0.27469017403389,0.27469017403389,,,0.2638993909215869,0.0,3.979384684515468,0.4211966530780837,3.768786357976426,0.2735797162087435,0.2735797162087435,0.0,0.6737240788992626,1.0,8.4,model_agreement_0.625_kelly,18m9m_satellite,True,23.46,3.7278999275738096,draw,0.268247544040384,True,1.7462934545176667,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.42
2025-08,data\historical_csv\football-data\2526\SP2.csv:30,data\historical_csv\football-data\2526\SP2.csv,30,2025-08-31,SP2,Cadiz,Albacete,draw,0.2642953724146595,0.2593099983043256,3.891,3.95,0.8975203402131093,0.0029853741103338,8,0.0,BMGM,3.0-4.0,sportsbook,0.2570033410434336,1.0283732940654404,0.0049853741103338,0.0112955973578305,1.3586661940024165,0.0698520438798036,0.3590891877310768,0.125,1.5163197121562666,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.86045353023588,2.86045353023588,0.0,0.2643548021851346,0.2542428262981513,0.2637560919428219,0.0592080369854711,,,0.0,lower_clv,True,3.246448401627622,3.246448401627622,0.2653468219008677,0.2653468219008677,,,0.2542428262981513,0.0,3.053450965931751,0.385994871391742,2.86045353023588,0.2643548021851346,0.2643548021851346,0.0,0.6214024472014935,1.0,6.2,model_agreement_0.625_kelly,18m9m_satellite,False,-6.2,3.867630944554021,home,0.2585562103354488,True,0.6042214415231228,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-08,20.0,0.31
2025-09,data\historical_csv\football-data\2526\B1.csv:54,data\historical_csv\football-data\2526\B1.csv,54,2025-09-14,B1,St Truiden,Westerlo,away,0.3023295158181199,0.2953681035874148,3.5798500000000004,3.7,5.737350562740717,0.0049614122307051,8,0.025,BFE,3.0-4.0,exchange,0.2793413131835132,1.082294317201497,0.0069614122307051,0.0164106115053943,1.2753209000934622,0.0914031361348188,0.3855671502379854,0.125,3.356285877899912,away:3.0-4.0,away:exchange,exchange:3.0-4.0,3.945465816827329,3.945465816827329,0.7397928173512084,0.2903626292074453,0.2873926551233441,0.2874356982260123,0.9855072463768116,,,0.0,lower_clv,True,4.456971030259993,4.456971030259993,0.2917914745876502,0.2874564061300731,,,0.2873926551233441,0.9855072463768116,4.201218423543661,0.5115052134326641,3.945465816827329,0.2903626292074453,0.2903626292074453,0.7397928173512084,0.7595426710085139,1.0,9.6,model_agreement_0.625_kelly,18m9m_satellite,True,24.77,3.3532369578881203,away,0.2982193064667292,True,6.758038425492052,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.48
2025-09,data\historical_csv\football-data\2526\B1.csv:71,data\historical_csv\football-data\2526\B1.csv,71,2025-09-28,B1,Cercle Brugge,Gent,away,0.3151619814861535,0.3017359718150834,3.38875,3.5,2.250777448836394,0.01142600967107,8,0.025,BFE,3.0-4.0,exchange,0.2950940612320177,1.0680051647612028,0.0134260096710701,0.0362544035838031,1.2204611218307382,0.0993270745742785,0.3846429454829893,0.125,3.2829214312062094,away:3.0-4.0,away:exchange,exchange:3.0-4.0,2.7704065400846605,2.7704065400846605,0.0,0.303269366403791,0.299937658242529,0.2999859438680545,0.9855072463768116,,,0.0,lower_clv,True,3.2520910104463674,3.2520910104463674,0.3046907886697053,0.3000065441907489,,,0.299937658242529,0.9855072463768116,3.011248775265514,0.4816844703617069,2.7704065400846605,0.303269366403791,0.303269366403791,0.0,0.6994871184240752,1.0,4.54,model_agreement_0.625_kelly,18m9m_satellite,True,10.84,3.1441347569332065,away,0.318052525514333,True,7.7800495836696015,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.36
2025-09,data\historical_csv\football-data\2526\B1.csv:72,data\historical_csv\football-data\2526\B1.csv,72,2025-09-28,B1,Charleroi,Mechelen,away,0.2840916791391009,0.2751997150053138,3.962049999999999,4.1,9.035503083680352,0.006891964133787,8,0.025,BFE,3.0-4.0,exchange,0.2523945937078028,1.1255854373330747,0.008891964133787,0.0242596479934653,1.3767615680856735,0.0807080821560738,0.3911265056516407,0.125,3.481783420199158,away:3.0-4.0,away:exchange,exchange:3.0-4.0,6.848612488656688,6.848612488656688,0.8613989114230328,0.2696801213731697,0.2696058804892856,0.2696069564441244,0.9855072463768116,,,0.0,lower_clv,True,7.510095652903148,7.510095652903148,0.2713496691180151,0.2696311527882526,,,0.2696058804892856,0.9855072463768116,7.179354070779918,0.6614831642464605,6.848612488656688,0.2696801213731697,0.2696801213731697,0.8613989114230328,0.8692885084554458,1.148531881897377,10.46,model_agreement_0.625_kelly,18m9m_satellite,True,30.98,3.606420408890141,away,0.2772832578073573,True,9.86101315956398,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.83
2025-09,data\historical_csv\football-data\2526\G1.csv:23,data\historical_csv\football-data\2526\G1.csv,23,2025-09-20,G1,Panserraikos,Atromitos,home,0.2750747927137586,0.2663978983200803,4.0968,4.16,9.137890983770514,0.0066768943936783,8,0.0,PS,4.0-5.0,sportsbook,0.2440929505955868,1.1269264107897263,0.0086768943936783,0.0242730143602298,1.4102061811662034,0.0756661415865172,0.3879121729679545,0.125,1.5426674477641011,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,7.497209776809997,7.497209776809997,0.8808634698907668,0.2623931111521431,0.2608306003580101,0.260853245441983,0.9855072463768116,,,0.0,lower_clv,True,8.24444049790296,8.24444049790296,0.2642170486670156,0.2608796793190101,,,0.2608306003580101,0.9855072463768116,7.870825137356478,0.7472307210929641,7.497209776809997,0.2623931111521431,0.2623931111521431,0.9103429027548724,0.8808634698907668,1.1744846265210225,15.0,model_agreement_0.625_kelly,18m9m_satellite,False,-15.0,3.346106311127683,draw,0.2988548202053349,True,22.43484274172158,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.89
2025-09,data\historical_csv\football-data\2526\I2.csv:39,data\historical_csv\football-data\2526\I2.csv,39,2025-09-21,I2,Carrarese,Avellino,away,0.2763289024672972,0.2658606503755425,3.9498,4.01,5.009639685331768,0.0084682520917547,8,0.0,PS,3.0-4.0,sportsbook,0.2531773760696744,1.0914438989653306,0.0104682520917547,0.0306455532379821,1.3736649447197489,0.076357662338781,0.3795833265322087,0.125,1.5241278039394457,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,3.740472293635874,3.740472293635874,0.7475038660184637,0.2626474056753149,0.2620503652821932,0.2620590180415138,0.9855072463768116,,,0.0,lower_clv,True,4.033613876447206,4.033613876447206,0.2633895738428457,0.2620697741019128,,,0.2620503652821932,0.9855072463768116,3.88704308504154,0.2931415828113324,3.740472293635874,0.2626474056753149,0.2626474056753149,0.7738394056538661,0.7475038660184637,1.0,8.0,model_agreement_0.625_kelly,18m9m_satellite,True,23.6,3.627545475819935,away,0.2756684944863358,True,8.883541952212903,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.4
2025-09,data\historical_csv\football-data\2526\SC0.csv:30,data\historical_csv\football-data\2526\SC0.csv,30,2025-09-20,SC0,Dundee,Livingston,draw,0.2860444207375575,0.2780060097894755,3.646,3.7,1.3609911692427756,0.0060384109480819,8,0.0,B365,3.0-4.0,sportsbook,0.274273176083379,1.0429179580091346,0.0080384109480819,0.0211100462386649,1.293630676256471,0.0818214106350848,0.3700358374381171,0.125,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.631401384643526,2.631401384643526,0.0,0.2814904042365428,0.2715079256892004,0.2716525992913358,0.9855072463768116,,,0.0,lower_clv,True,2.9646017632379174,2.9646017632379174,0.2824042834976355,0.2716658439183082,,,0.2715079256892004,0.9855072463768116,2.798001573940722,0.3332003785943915,2.631401384643526,0.2814904042365428,0.2814904042365428,0.0,0.6482025483568183,1.0,6.2,model_agreement_0.625_kelly,18m9m_satellite,False,-6.2,3.4375,home,0.2909090909090909,True,6.0654545454545294,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.31
2025-09,data\historical_csv\football-data\2526\T1.csv:33,data\historical_csv\football-data\2526\T1.csv,33,2025-09-13,T1,Karagumruk,Kasimpasa,away,0.3946964525887844,0.3895371047341538,2.64346,2.72,2.972575488054652,0.0031593478546305,8,0.025,BFE,2.0-3.0,exchange,0.3782920868861265,1.043364284560348,0.0051593478546305,0.0080045002530643,0.9720886651243752,0.1557852896861705,0.3836799477263576,0.125,2.8954476330264045,away:2.0-3.0,away:exchange,exchange:2.0-3.0,2.018256163392493,2.018256163392493,0.0,0.3859269902453318,0.3782297972005456,0.3783413507229338,0.9855072463768116,,,0.0,lower_clv,True,2.337989725399248,2.337989725399248,0.3871365170095225,0.3783588800963279,,,0.3782297972005456,0.9855072463768116,2.1781229443958705,0.3197335620067552,2.018256163392493,0.3859269902453318,0.3859269902453318,0.0,0.6315632654573674,1.0,7.6,model_agreement_0.625_kelly,18m9m_satellite,True,12.49,2.479880266796936,away,0.4032452749388665,True,6.596275448989619,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.38
2025-09,data\historical_csv\football-data\2526\T1.csv:39,data\historical_csv\football-data\2526\T1.csv,39,2025-09-14,T1,Gaziantep,Kocaelispor,away,0.2815208101521516,0.2739647925520242,3.8665,4.0,5.928487040240182,0.0055560176001273,7,0.025,BFE,3.0-4.0,exchange,0.258631837579206,1.0885002124532943,0.0075560176001273,0.019735726098275,1.352349705066953,0.0792539665487238,0.3807145845794719,0.1428571428571428,3.452735031682397,away:3.0-4.0,away:exchange,exchange:3.0-4.0,4.2713384794653,4.2713384794653,0.7613274468298257,0.2696788787778748,0.2671026375531723,0.2671399743825158,0.9855072463768116,,,0.0,lower_clv,True,4.807254406275163,4.807254406275163,0.2710649279872628,0.2671600620522171,,,0.2671026375531723,0.9855072463768116,4.539296442870231,0.5359159268098628,4.2713384794653,0.2696788787778748,0.2696788787778748,0.7613274468298257,0.7800436481540924,1.0151032624397676,9.6,model_agreement_0.625_kelly,18m9m_satellite,False,-9.6,3.1948711871955737,home,0.3130016646704902,True,21.022093644845043,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-09,20.0,0.48
2025-10,data\historical_csv\football-data\2526\B1.csv:76,data\historical_csv\football-data\2526\B1.csv,76,2025-10-04,B1,RAAL La Louviere,Waregem,away,0.3271707400962737,0.3196718119861467,3.19765,3.3,2.2198569597502,0.005498928110127,8,0.025,BFE,3.0-4.0,exchange,0.3127296608446828,1.0461775170688496,0.007498928110127,0.0168075180210458,1.16241616502027,0.1070406931751434,0.380308557009554,0.125,3.200788078745332,away:3.0-4.0,away:exchange,exchange:3.0-4.0,2.089438721445362,2.089438721445362,0.0,0.3192639554718163,0.3089289126380707,0.3192639554718163,0.0,,,0.0,lower_clv,True,2.23430121180872,2.23430121180872,0.3197169834466208,0.3197169834466208,,,0.3089289126380707,0.0,2.161869966627041,0.1448624903633582,2.089438721445362,0.3192639554718163,0.3192639554718163,0.0,0.6584273462103737,1.0,7.1,model_agreement_0.75_kelly,9m3m_core,False,-7.1,3.139414057927765,draw,0.3185307772559541,True,1.854993989250176,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,0.71
2025-10,data\historical_csv\football-data\2526\B1.csv:90,data\historical_csv\football-data\2526\B1.csv,90,2025-10-24,B1,Charleroi,Anderlecht,home,0.3578313008516028,0.3476765548736378,3.0874,3.13,7.341659551686952,0.0081547459779649,8,0.0,PS,3.0-4.0,sportsbook,0.3238971302714258,1.1047683582492385,0.0101547459779649,0.0227893590039705,1.1273293127656037,0.1280432398691502,0.4033937144750593,0.125,1.3798017749562907,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,5.065354739587616,5.065354739587616,0.823954802123469,0.3403036689110178,0.338048001580244,0.3403036689110178,0.0,,,0.0,lower_clv,True,7.021070693746667,7.021070693746667,0.3466381767627993,0.3466381767627993,,,0.338048001580244,0.0,6.043212716667142,1.955715954159051,5.065354739587616,0.3403036689110178,0.3403036689110178,0.8277764111707787,0.823954802123469,1.098606402831292,15.0,model_agreement_0.75_kelly,9m3m_core,True,31.31,2.871616104841736,home,0.3482359631268029,True,7.514371255769103,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,2.0
2025-10,data\historical_csv\football-data\2526\E2.csv:127,data\historical_csv\football-data\2526\E2.csv,127,2025-10-04,E2,Plymouth,Wigan,away,0.3528297307895257,0.3432864996363844,2.958775,3.05,1.57075129616433,0.0075432311531412,8,0.025,BFE,2.0-3.0,exchange,0.3379777103700011,1.043943786716779,0.0095432311531412,0.0213792390348222,1.0847753313245123,0.1244888189290091,0.3827409881183463,0.125,3.083201662850344,away:2.0-3.0,away:exchange,exchange:2.0-3.0,2.083530192145231,2.083530192145231,0.0,0.3450195780082812,0.3332896622788496,0.3450195780082812,0.0,,,0.0,lower_clv,True,2.854173690156392,2.854173690156392,0.3476241812579747,0.3476241812579747,,,0.3332896622788496,0.0,2.4688519411508114,0.7706434980111609,2.083530192145231,0.3450195780082812,0.3450195780082812,0.0,0.6252353121231761,1.0,8.0,model_agreement_0.75_kelly,9m3m_core,False,-8.0,3.2840252149174973,draw,0.3045043611290062,False,-9.90401089005246,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,0.8
2025-10,data\historical_csv\football-data\2526\F2.csv:99,data\historical_csv\football-data\2526\F2.csv,99,2025-10-25,F2,Annecy,St Etienne,home,0.2711367613210543,0.2577143955622994,4.0478000000000005,4.11,4.317633035707602,0.0114223657587548,8,0.0,PS,4.0-5.0,sportsbook,0.2470477790404664,1.097507382475364,0.0134223657587548,0.0421276912179001,1.3981735236499684,0.0735151433396704,0.379096240967299,0.125,1.5366371856317065,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,5.138908829140889,5.138908829140889,0.7531735819742822,0.2597433391697734,0.2559927473915165,0.2597433391697734,0.0,,,0.0,lower_clv,True,6.357513132412507,6.357513132412507,0.2627538740362974,0.2627538740362974,,,0.2559927473915165,0.0,5.7482109807766975,1.2186043032716176,5.138908829140889,0.2597433391697734,0.2597433391697734,0.7938942259936883,0.7531735819742822,1.0042314426323762,12.7,model_agreement_0.75_kelly,9m3m_core,True,38.71,4.3685263028024695,home,0.2289101474239691,False,-7.341750525725765,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,1.27
2025-10,data\historical_csv\football-data\2526\G1.csv:41,data\historical_csv\football-data\2526\G1.csv,41,2025-10-05,G1,PAOK,Olympiakos,draw,0.2979943299668136,0.2931285101807588,3.5186,3.57,3.14019759220181,0.0028658197860547,8,0.0,PS,3.0-4.0,sportsbook,0.2842039447507531,1.0485228494212304,0.0048658197860547,0.0096170279024233,1.2580631832228086,0.0888006206923702,0.3748956953403976,0.125,1.4608082760188656,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.313511204387913,3.313511204387913,0.675603194600598,0.2936210743033818,0.2813239879505479,0.2936210743033818,0.0,,,0.0,lower_clv,True,3.7453268778945503,3.7453268778945503,0.2948483114815396,0.2948483114815396,,,0.2813239879505479,0.0,3.529419041141232,0.4318156735066374,3.313511204387913,0.2936210743033818,0.2936210743033818,0.675603194600598,0.68387246341184,1.0,9.9,model_agreement_0.75_kelly,9m3m_core,False,-9.9,3.3695279638572986,home,0.2967774746867631,True,4.424122243284479,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,0.99
2025-10,data\historical_csv\football-data\2526\SP2.csv:118,data\historical_csv\football-data\2526\SP2.csv,118,2025-10-26,SP2,Malaga,Andorra,away,0.3006769352956935,0.2941297021107051,3.6558,3.71,7.527936497631593,0.0045472331849883,8,0.0,PS,3.0-4.0,sportsbook,0.2735379397122381,1.0992147400539962,0.0065472331849883,0.0151233189220731,1.2963149475003666,0.0904066194188106,0.389772005592408,0.125,1.482575633240346,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,4.3445539622113625,4.3445539622113625,0.8127226247108962,0.2854219431101574,0.2838581630080977,0.2854219431101574,0.0,,,0.0,lower_clv,True,5.085010098358134,5.085010098358134,0.2874473715694462,0.2874473715694462,,,0.2838581630080977,0.0,4.7147820302847485,0.7404561361467712,4.3445539622113625,0.2854219431101574,0.2854219431101574,0.8274767540015041,0.8127226247108962,1.083630166281195,8.24,model_agreement_0.75_kelly,9m3m_core,False,-8.24,3.8732456378427007,home,0.2581814048222809,False,-5.614042025070553,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2025-10,10.0,1.33
