bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2024-02-09,2024-02-10,I2,Como,Brescia,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,T1,Galatasaray,Buyuksehyr,home,home,1.28,10.0,True,2.8,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-10,2024-02-11,I2,Cittadella,Parma,draw,away,3.0,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,Sudtirol,Venezia,draw,away,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,Modena,Cosenza,draw,draw,3.17,10.0,True,21.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,Pisa,Sampdoria,draw,home,3.19,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,Catanzaro,Ascoli,draw,home,3.26,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,FeralpiSalo,Palermo,draw,away,3.38,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-10,2024-02-11,I2,Bari,Lecco,draw,home,3.41,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-11,2024-02-12,T1,Fenerbahce,Alanyaspor,home,draw,1.2,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-11,2024-02-12,I2,Ternana,Spezia,draw,draw,3.24,10.0,True,22.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-16,2024-02-17,I2,Ascoli,Cremonese,draw,draw,3.21,10.0,True,22.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,T1,Rizespor,Fenerbahce,away,away,1.45,10.0,True,4.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-17,2024-02-18,T1,Antalyaspor,Istanbulspor,home,draw,1.47,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-17,2024-02-18,I2,Spezia,Cittadella,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Lecco,Cosenza,draw,away,3.14,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Sampdoria,Brescia,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Catanzaro,Sudtirol,draw,draw,3.2,10.0,True,22.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Reggiana,Ternana,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Bari,FeralpiSalo,draw,home,3.27,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Palermo,Como,draw,home,3.36,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-17,2024-02-18,I2,Parma,Pisa,draw,home,3.49,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-18,2024-02-19,T1,Ankaragucu,Galatasaray,away,away,1.48,10.0,True,4.8,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-19,2024-02-20,T1,Besiktas,Konyaspor,home,home,1.55,10.0,True,5.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-23,2024-02-24,I2,Cosenza,Sampdoria,draw,away,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,T1,Fenerbahce,Kasimpasa,home,home,1.19,10.0,True,1.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-24,2024-02-25,I2,FeralpiSalo,Ascoli,draw,away,2.96,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,I2,Brescia,Reggiana,draw,draw,3.04,10.0,True,20.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,I2,Pisa,Venezia,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,I2,Cittadella,Catanzaro,draw,away,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,I2,Como,Parma,draw,draw,3.18,10.0,True,21.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-24,2024-02-25,I2,Ternana,Lecco,draw,draw,3.43,10.0,True,24.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-25,2024-02-26,T1,Istanbulspor,Besiktas,away,away,1.53,10.0,True,5.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-25,2024-02-26,I2,Modena,Spezia,draw,draw,3.24,10.0,True,22.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-26,2024-02-27,T1,Galatasaray,Antalyaspor,home,home,1.3,10.0,True,3.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-02,2023-24
2024-02-27,2024-02-28,I2,Ascoli,Brescia,draw,draw,2.92,10.0,True,19.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-27,2024-02-28,I2,Catanzaro,Bari,draw,home,3.01,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-27,2024-02-28,I2,Sampdoria,Cremonese,draw,away,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-27,2024-02-28,I2,Lecco,Como,draw,away,3.45,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-28,2024-02-29,I2,Pisa,Modena,draw,draw,3.11,10.0,True,21.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-28,2024-02-29,I2,Spezia,FeralpiSalo,draw,away,3.46,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-02-28,2024-02-29,I2,Venezia,Cittadella,draw,home,3.48,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-02,2023-24
2024-03-02,2024-03-03,T1,Hatayspor,Fenerbahce,away,away,1.31,10.0,True,3.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-02,2024-03-03,T1,Ankaragucu,Istanbulspor,home,draw,1.44,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-02,2024-03-03,I2,Sudtirol,Lecco,draw,home,3.11,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-02,2024-03-03,I2,Brescia,Palermo,draw,home,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Ascoli,Reggiana,draw,draw,2.94,10.0,True,19.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Cittadella,Pisa,draw,away,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Cosenza,Catanzaro,draw,away,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Bari,Spezia,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,FeralpiSalo,Sampdoria,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Modena,Cremonese,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-03,2024-03-04,I2,Como,Venezia,draw,home,3.26,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-08,2024-03-09,T1,Galatasaray,Rizespor,home,home,1.25,10.0,True,2.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-09,2024-03-10,I2,Cosenza,Cittadella,draw,draw,2.98,10.0,True,19.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-09,2024-03-10,I2,Spezia,Sudtirol,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-09,2024-03-10,I2,Catanzaro,Reggiana,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-09,2024-03-10,I2,Cremonese,Como,draw,home,3.3,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-09,2024-03-10,I2,Modena,FeralpiSalo,draw,away,3.48,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-09,2024-03-10,I2,Pisa,Ternana,draw,home,3.49,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-10,2024-03-11,T1,Fenerbahce,Pendikspor,home,home,1.17,10.0,True,1.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-10,2024-03-11,I2,Venezia,Bari,draw,home,3.45,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-11,2024-03-12,I2,Sampdoria,Ascoli,draw,home,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-15,2024-03-16,T1,Pendikspor,Istanbulspor,home,home,1.59,10.0,True,5.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-15,2024-03-16,I2,Palermo,Venezia,draw,away,3.26,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Reggiana,Spezia,draw,draw,2.95,10.0,True,19.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Bari,Sampdoria,draw,away,2.97,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Cittadella,Modena,draw,draw,2.99,10.0,True,19.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Brescia,Catanzaro,draw,draw,3.01,10.0,True,20.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Sudtirol,Cremonese,draw,home,3.02,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Ternana,Cosenza,draw,home,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-16,2024-03-17,I2,Como,Pisa,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-03-17,2024-03-18,T1,Kasimpasa,Galatasaray,away,away,1.45,10.0,True,4.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-17,2024-03-18,T1,Trabzonspor,Fenerbahce,away,away,1.7,10.0,True,7.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-03,2023-24
2024-03-17,2024-03-18,I2,Ascoli,Lecco,draw,home,3.29,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-03,2023-24
2024-04-02,2024-04-03,T1,Galatasaray,Hatayspor,home,home,1.17,10.0,True,1.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-03,2024-04-04,T1,Fenerbahce,Ad. Demirspor,home,home,1.26,10.0,True,2.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-12,2024-04-13,T1,Trabzonspor,Sivasspor,home,away,1.44,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-14,2024-04-15,T1,Karagumruk,Fenerbahce,away,away,1.39,10.0,True,3.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-14,2024-04-15,T1,Hatayspor,Istanbulspor,home,away,1.44,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-15,2024-04-16,T1,Alanyaspor,Galatasaray,away,away,1.5,10.0,True,5.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-20,2024-04-21,T1,Istanbulspor,Karagumruk,away,away,1.63,10.0,True,6.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-21,2024-04-22,T1,Galatasaray,Pendikspor,home,home,1.22,10.0,True,2.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-22,2024-04-23,T1,Sivasspor,Fenerbahce,away,draw,1.39,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-26,2024-04-27,T1,Ad. Demirspor,Galatasaray,away,away,1.47,10.0,True,4.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-27,2024-04-28,T1,Fenerbahce,Besiktas,home,home,1.43,10.0,True,4.3,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-28,2024-04-29,T1,Alanyaspor,Istanbulspor,home,home,1.36,10.0,True,3.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-04-28,2024-04-29,T1,Trabzonspor,Gaziantep,home,home,1.46,10.0,True,4.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,2023-24
2024-05-04,2024-05-05,T1,Istanbulspor,Ad. Demirspor,away,away,1.55,10.0,True,5.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-05,2024-05-06,T1,Galatasaray,Sivasspor,home,home,1.14,10.0,True,1.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-06,2024-05-07,T1,Konyaspor,Fenerbahce,away,draw,1.37,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-12,2024-05-13,T1,Trabzonspor,Istanbulspor,home,home,1.16,10.0,True,1.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-12,2024-05-13,T1,Fenerbahce,Kayserispor,home,home,1.16,10.0,True,1.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-12,2024-05-13,T1,Karagumruk,Galatasaray,away,away,1.45,10.0,True,4.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-18,2024-05-19,T1,Besiktas,Hatayspor,home,draw,1.51,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-24,2024-05-25,T1,Alanyaspor,Antalyaspor,home,draw,1.65,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-26,2024-05-27,T1,Fenerbahce,Istanbulspor,home,home,1.05,10.0,True,0.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-05-26,2024-05-27,T1,Hatayspor,Rizespor,home,home,1.54,10.0,True,5.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,2023-24
2024-08-09,2024-08-10,T1,Galatasaray,Hatayspor,home,home,1.26,10.0,True,2.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-10,2024-08-11,T1,Fenerbahce,Ad. Demirspor,home,home,1.14,10.0,True,1.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-16,2024-08-17,T1,Konyaspor,Galatasaray,away,away,1.7,10.0,True,7.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-17,2024-08-18,T1,Goztep,Fenerbahce,away,draw,1.38,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-18,2024-08-19,T1,Besiktas,Antalyaspor,home,home,1.51,10.0,True,5.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-25,2024-08-26,T1,Kasimpasa,Ad. Demirspor,home,draw,1.56,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-25,2024-08-26,T1,Rizespor,Fenerbahce,away,away,1.67,10.0,True,6.7,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-30,2024-08-31,T1,Fenerbahce,Alanyaspor,home,home,1.29,10.0,True,2.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-08-31,2024-09-01,T1,Ad. Demirspor,Galatasaray,away,away,1.41,10.0,True,4.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-08,2024-25
2024-09-01,2024-09-02,T1,Besiktas,Sivasspor,home,home,1.44,10.0,True,4.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-01,2024-09-02,I2,Catanzaro,Carrarese,draw,home,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-01,2024-09-02,I2,Spezia,Cesena,draw,home,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-01,2024-09-02,I2,Mantova,Salernitana,draw,home,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-01,2024-09-02,I2,Palermo,Cosenza,draw,draw,3.26,10.0,True,22.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-01,2024-09-02,I2,Frosinone,Juve Stabia,draw,draw,3.28,10.0,True,22.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-13,2024-09-14,I2,Cesena,Modena,draw,draw,2.87,10.0,True,18.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-14,2024-09-15,T1,Galatasaray,Rizespor,home,home,1.21,10.0,True,2.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-14,2024-09-15,I2,Brescia,Frosinone,draw,home,3.06,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-14,2024-09-15,I2,Juve Stabia,Palermo,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-14,2024-09-15,I2,Bari,Mantova,draw,home,3.21,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-14,2024-09-15,I2,Cittadella,Catanzaro,draw,draw,3.31,10.0,True,23.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-14,2024-09-15,I2,Cremonese,Spezia,draw,draw,3.47,10.0,True,24.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-15,2024-09-16,T1,Kasimpasa,Fenerbahce,away,away,1.46,10.0,True,4.6,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-15,2024-09-16,I2,Reggiana,Sudtirol,draw,away,2.91,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-15,2024-09-16,I2,Cosenza,Sampdoria,draw,home,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-15,2024-09-16,I2,Carrarese,Sassuolo,draw,away,3.23,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-15,2024-09-16,I2,Salernitana,Pisa,draw,away,3.25,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-17,2024-09-18,T1,Galatasaray,Gaziantep,home,home,1.19,10.0,True,1.9,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-19,2024-09-20,T1,Trabzonspor,Kayserispor,home,draw,1.62,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-20,2024-09-21,I2,Catanzaro,Cremonese,draw,away,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Modena,Juve Stabia,draw,home,3.02,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Reggiana,Salernitana,draw,draw,3.04,10.0,True,20.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Sampdoria,Sudtirol,draw,home,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Cosenza,Sassuolo,draw,away,3.14,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Palermo,Cesena,draw,draw,3.2,10.0,True,22.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-21,2024-09-22,I2,Pisa,Brescia,draw,home,3.21,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-22,2024-09-23,T1,Besiktas,Eyupspor,home,home,1.42,10.0,True,4.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-22,2024-09-23,I2,Frosinone,Bari,draw,away,3.24,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-22,2024-09-23,I2,Mantova,Cittadella,draw,home,3.35,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-27,2024-09-28,I2,Cittadella,Frosinone,draw,away,3.12,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-28,2024-09-29,T1,Galatasaray,Kasimpasa,home,draw,1.25,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-28,2024-09-29,I2,Carrarese,Reggiana,draw,draw,3.03,10.0,True,20.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-28,2024-09-29,I2,Bari,Cosenza,draw,draw,3.11,10.0,True,21.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-28,2024-09-29,I2,Sassuolo,Spezia,draw,draw,3.29,10.0,True,22.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-29,2024-09-30,T1,Antalyaspor,Fenerbahce,away,away,1.4,10.0,True,4.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-29,2024-09-30,I2,Juve Stabia,Pisa,draw,home,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-29,2024-09-30,I2,Modena,Sampdoria,draw,away,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-29,2024-09-30,I2,Salernitana,Catanzaro,draw,draw,3.49,10.0,True,24.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-30,2024-10-01,T1,Kayserispor,Besiktas,away,away,1.61,10.0,True,6.1,"league|market_prob_bucket=T1|[0.55,1.00]",2024-09,2024-25
2024-09-30,2024-10-01,I2,Sudtirol,Palermo,draw,away,3.03,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-09-30,2024-10-01,I2,Brescia,Cremonese,draw,home,3.08,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-09,2024-25
2024-10-04,2024-10-05,I2,Sampdoria,Juve Stabia,draw,away,3.17,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-05,2024-10-06,T1,Buyuksehyr,Kayserispor,home,draw,1.59,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-05,2024-10-06,I2,Pisa,Cesena,draw,home,3.16,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-05,2024-10-06,I2,Spezia,Reggiana,draw,home,3.35,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-06,2024-10-07,T1,Galatasaray,Alanyaspor,home,home,1.3,10.0,True,3.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-06,2024-10-07,T1,Gaziantep,Besiktas,away,draw,1.64,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-06,2024-10-07,T1,Ad. Demirspor,Samsunspor,away,away,1.7,10.0,True,7.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-10,2024-25
2024-10-06,2024-10-07,I2,Cosenza,Sudtirol,draw,away,2.9,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-06,2024-10-07,I2,Catanzaro,Modena,draw,draw,2.99,10.0,True,19.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
2024-10-06,2024-10-07,I2,Mantova,Brescia,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2024-10,2024-25
