bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2024-09-29,2024-09-30,DNK,Lyngby,Silkeborg,draw,draw,3.45,10.0,True,24.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-09,2024-25
2024-10-06,2024-10-07,DNK,Viborg,Aarhus,draw,draw,3.44,10.0,True,24.4,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-10,2024-25
2024-10-20,2024-10-21,DNK,Lyngby,Viborg,draw,draw,3.47,10.0,True,24.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-10,2024-25
2024-10-21,2024-10-22,DNK,Aarhus,Brondby,draw,home,3.36,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-10,2024-25
2024-10-27,2024-10-28,DNK,Vejle,Lyngby,draw,home,3.34,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-10,2024-25
2024-11-22,2024-11-23,DNK,Nordsjaelland,Aarhus,draw,home,3.38,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-11,2024-25
2024-12-01,2024-12-02,DNK,Silkeborg,Aarhus,draw,draw,3.44,10.0,True,24.4,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-12,2024-25
2025-02-17,2025-02-18,DNK,Randers FC,FC Copenhagen,draw,away,3.28,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-02,2024-25
2025-02-28,2025-03-01,DNK,Randers FC,Aarhus,draw,draw,3.06,10.0,True,20.6,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-02,2024-25
2025-03-10,2025-03-11,DNK,Randers FC,Brondby,draw,home,3.28,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-03,2024-25
2025-03-16,2025-03-17,DNK,Sonderjyske,Aalborg,draw,away,3.44,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-03,2024-25
2025-03-28,2025-03-29,DNK,Aalborg,Viborg,draw,away,3.43,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-03,2024-25
2025-03-30,2025-03-31,DNK,Lyngby,Vejle,draw,away,3.22,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-03,2024-25
2025-04-17,2025-04-18,DNK,Randers FC,Aarhus,draw,home,3.24,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-04,2024-25
2025-07-20,2025-07-21,DNK,Vejle,Randers FC,draw,draw,3.45,10.0,True,24.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-07,2025-26
2025-08-01,2025-08-02,DNK,Vejle,Odense,draw,home,3.47,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-08,2025-26
2025-08-11,2025-08-12,DNK,Odense,Randers FC,draw,home,3.42,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-08,2025-26
2025-08-15,2025-08-16,DNK,Fredericia,Sonderjyske,draw,home,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-08,2025-26
2025-08-17,2025-08-18,DNK,Viborg,Silkeborg,draw,away,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-08,2025-26
2025-08-29,2025-08-30,DNK,Vejle,Viborg,draw,away,3.3,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-08,2025-26
2025-09-12,2025-09-13,DNK,Sonderjyske,Randers FC,draw,away,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-13,2025-09-14,DNK,Brondby,FC Copenhagen,draw,home,3.4,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-14,2025-09-15,DNK,Viborg,Aarhus,draw,away,3.36,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-15,2025-09-16,DNK,Fredericia,Vejle,draw,draw,3.43,10.0,True,24.3,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-21,2025-09-22,DNK,Vejle,Sonderjyske,draw,draw,3.46,10.0,True,24.6,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-22,2025-09-23,DNK,Randers FC,Nordsjaelland,draw,home,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-09-28,2025-09-29,DNK,Silkeborg,Vejle,draw,draw,3.48,10.0,True,24.8,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-09,2025-26
2025-10-03,2025-10-04,DNK,Odense,Sonderjyske,draw,draw,3.47,10.0,True,24.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-10,2025-26
2025-10-05,2025-10-06,DNK,Vejle,Nordsjaelland,draw,away,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-10,2025-26
2025-10-19,2025-10-20,DNK,Viborg,Odense,draw,away,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-10,2025-26
2025-10-26,2025-10-27,DNK,Vejle,Silkeborg,draw,away,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-10,2025-26
2025-11-02,2025-11-03,DNK,Viborg,Randers FC,draw,home,3.42,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-11,2025-26
2025-11-24,2025-11-25,DNK,Randers FC,Odense,draw,draw,3.4,10.0,True,24.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-11,2025-26
2025-11-28,2025-11-29,DNK,Sonderjyske,Viborg,draw,draw,3.4,10.0,True,24.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-11,2025-26
2025-11-30,2025-12-01,DNK,Silkeborg,Randers FC,draw,draw,3.48,10.0,True,24.8,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-11,2025-26
2025-12-07,2025-12-08,DNK,Randers FC,Aarhus,draw,away,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2025-12,2025-26
2026-02-08,2026-02-09,DNK,Brondby,Randers FC,draw,draw,3.35,10.0,True,23.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-02,2025-26
2026-02-09,2026-02-10,DNK,Vejle,Fredericia,draw,away,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-02,2025-26
2026-02-13,2026-02-14,DNK,Randers FC,Vejle,draw,home,3.37,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-02,2025-26
2026-02-15,2026-02-16,DNK,Viborg,Brondby,draw,home,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-02,2025-26
2026-02-23,2026-02-24,DNK,Brondby,Sonderjyske,draw,draw,3.49,10.0,True,24.9,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-02,2025-26
2026-03-01,2026-03-02,DNK,Sonderjyske,Odense,draw,home,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-03,2025-26
2026-03-15,2026-03-16,DNK,Brondby,Viborg,draw,away,3.39,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-03,2025-26
2026-03-16,2026-03-17,DNK,Silkeborg,Vejle,draw,draw,3.45,10.0,True,24.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-03,2025-26
2026-03-20,2026-03-21,DNK,Vejle,Odense,draw,draw,3.41,10.0,True,24.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-03,2025-26
2026-04-06,2026-04-07,DNK,Viborg,Aarhus,draw,away,3.32,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-04-12,2026-04-13,DNK,Brondby,Midtjylland,draw,away,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-04-13,2026-04-14,DNK,Fredericia,Vejle,draw,draw,3.49,10.0,True,24.9,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-04-19,2026-04-20,DNK,Odense,Randers FC,draw,home,3.37,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-04-20,2026-04-21,DNK,Midtjylland,Aarhus,draw,home,3.47,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-04-26,2026-04-27,DNK,Silkeborg,Randers FC,draw,home,3.37,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-04,2025-26
2026-05-11,2026-05-12,DNK,Randers FC,Odense,draw,draw,3.47,10.0,True,24.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-05,2025-26
2026-05-17,2026-05-18,DNK,Midtjylland,Brondby,draw,away,3.47,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2026-05,2025-26
