test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability_x,closing_fair_odds_x,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability_y,closing_fair_odds_y,won,profit
2025-01,data\historical_csv\football-data\2425\SP1.csv:199,data\historical_csv\football-data\2425\SP1.csv,199,2025-01-19,SP1,Osasuna,Vallecano,draw,0.3122669990438055,0.3029881556349855,3.2932,3.34,-0.2199405862865711,0.00727884340882,6,0.0,1XB,3.0-4.0,sportsbook,3.494251138283243,3.494251138283243,0.76,0.3142665223438699,True,0.3106766210306046,3.21878098417161,half_kelly,draw,2.3120248377987096,True,0.3106766210306046,3.21878098417161,True,1.74
2025-01,data\historical_csv\football-data\2425\D1.csv:172,data\historical_csv\football-data\2425\D1.csv,172,2025-01-26,D1,St Pauli,Union Berlin,draw,0.3065613292368431,0.3017939210367986,3.3324,3.38,0.569806246302762,0.0027674082000444,6,0.0,1XB,3.0-4.0,sportsbook,2.90487710395954,2.90487710395954,0.62,0.3088010956186519,True,0.3056417381021278,3.27180445383365,half_kelly,home,1.8520528051530816,True,0.3056417381021278,3.27180445383365,False,-0.62
2025-01,data\historical_csv\football-data\2425\T1.csv:191,data\historical_csv\football-data\2425\T1.csv,191,2025-01-31,T1,Eyupspor,Sivasspor,draw,0.2701295256295146,0.2596891589085561,3.842,3.9,-0.2274251473327271,0.0084403667209584,6,0.0,1XB,3.0-4.0,sportsbook,4.541907853877747,4.541907853877747,0.8,0.2721028314780785,True,0.2578542435840675,3.878159948428278,half_kelly,home,-0.9323996150012448,False,0.2578542435840675,3.878159948428278,False,-0.8
2025-02,data\historical_csv\football-data\2425\P1.csv:175,data\historical_csv\football-data\2425\P1.csv,175,2025-02-01,P1,Santa Clara,Casa Pia,away,0.2465654736795924,0.2422690597690615,4.2585,4.5,3.1702791026548383,0.0022964139105309,6,0.05,BFE,4.0-5.0,exchange,3.239722089630334,3.239722089630334,0.5,0.2424321288942828,True,0.2342654956429889,4.268661064470029,half_kelly,home,-0.2380386804331835,False,0.2342654956429889,4.268661064470029,False,-0.5
2025-02,data\historical_csv\football-data\2425\E0.csv:237,data\historical_csv\football-data\2425\E0.csv,237,2025-02-02,E0,Brentford,Tottenham,draw,0.2429723179631012,0.2375385951087792,4.2634,4.33,1.2722046386769217,0.003433722854322,6,0.0,1XB,4.0-5.0,sportsbook,4.412334250708008,4.412334250708008,0.68,0.2449039129584557,True,0.235792255706017,4.241021389806747,half_kelly,away,0.5276702977032866,True,0.235792255706017,4.241021389806747,False,-0.68
2025-02,data\historical_csv\football-data\2425\SP1.csv:218,data\historical_csv\football-data\2425\SP1.csv,218,2025-02-02,SP1,Valencia,Celta,draw,0.3058379980076529,0.2991060465859152,3.3324,3.38,-0.3259010357096192,0.0047319514217376,6,0.0,1XB,3.0-4.0,sportsbook,2.7884862163940243,2.7884862163940243,0.6,0.3084518251602269,True,0.3121006216567876,3.204094867518992,half_kelly,home,4.004411160907884,True,0.3121006216567876,3.204094867518992,False,-0.6
2025-02,data\historical_csv\football-data\2425\I1.csv:230,data\historical_csv\football-data\2425\I1.csv,230,2025-02-06,I1,Fiorentina,Inter,draw,0.2718794036819876,0.2684945257528818,3.7538,3.81,0.7874750771167616,0.0013848779291057,6,0.0,1XB,3.0-4.0,sportsbook,2.945721071496648,2.945721071496648,0.53,0.2742440222481129,True,0.2754741472560756,3.630104712041884,half_kelly,home,3.4074853969856544,True,0.2754741472560756,3.630104712041884,False,-0.53
2025-02,data\historical_csv\football-data\2425\D2.csv:184,data\historical_csv\football-data\2425\D2.csv,184,2025-02-08,D2,Darmstadt,Elversberg,draw,0.2768820997128245,0.2586985231764657,3.7636,3.82,-2.636223817305361,0.0161835765363588,6,0.0,1XB,3.0-4.0,sportsbook,4.299797632304654,4.299797632304654,0.78,0.2771277437355315,True,0.2748628553871536,3.6381780236964585,half_kelly,away,3.4473842535091226,True,0.2748628553871536,3.6381780236964585,False,-0.78
2025-02,data\historical_csv\football-data\2425\D1.csv:183,data\historical_csv\football-data\2425\D1.csv,183,2025-02-08,D1,Dortmund,Stuttgart,draw,0.244537310926899,0.2396401478512441,4.204599999999999,4.27,0.7590965655341009,0.0028971630756548,6,0.0,1XB,4.0-5.0,sportsbook,3.35093827792482,3.35093827792482,0.52,0.2458044481708719,True,0.2493668543423383,4.010156051562369,half_kelly,away,4.848787576779556,True,0.2493668543423383,4.010156051562369,False,-0.52
2025-02,data\historical_csv\football-data\2425\I1.csv:243,data\historical_csv\football-data\2425\I1.csv,243,2025-02-15,I1,Lazio,Napoli,draw,0.3064159580926258,0.300542570234997,3.3912,3.44,1.9199964180921736,0.0038733878576288,5,0.0,1XB,3.0-4.0,sportsbook,3.3679322582442195,3.3679322582442195,0.7,0.3048122560103922,True,0.3111227037507471,3.2141659478542595,half_kelly,draw,5.50793129595335,True,0.3111227037507471,3.2141659478542595,True,1.67
2025-02,data\historical_csv\football-data\2425\I2.csv:260,data\historical_csv\football-data\2425\I2.csv,260,2025-02-16,I2,Palermo,Mantova,draw,0.282069854104253,0.2708768253663367,3.7636,3.82,1.9472019948744808,0.0091930287379162,5,0.0,1XB,3.0-4.0,sportsbook,5.446108346195091,5.446108346195091,0.99,0.2801735262679219,True,0.2723190484788373,3.6721632422922954,half_kelly,draw,2.4899970854952214,True,0.2723190484788373,3.6721632422922954,True,2.74
2025-02,data\historical_csv\football-data\2425\I2.csv:259,data\historical_csv\football-data\2425\I2.csv,259,2025-02-16,I2,Juve Stabia,Cosenza,home,0.4811431133547002,0.4659254351240253,2.176,2.2,1.3853746829879166,0.0132176782306748,5,0.0,WH,2.0-3.0,sportsbook,4.2903817363586585,4.2903817363586585,1.82,0.4792756513619423,True,0.4481010114668499,2.2316396848257933,half_kelly,home,-2.49321990481346,False,0.4481010114668499,2.2316396848257933,True,2.14
