combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-04,2022-03,137,137.0,5.67,4.14,12.99,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-10,2022-09,147,147.0,-2.31,-1.57,16.35,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-04,2023-03,143,143.0,21.88,15.3,13.29,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-10,2023-09,155,155.0,48.7,31.42,7.19,8,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-04,2024-03,174,174.0,24.41,14.03,11.33,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-10,2024-09,188,188.0,6.22,3.31,13.16,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-04,2025-03,204,204.0,30.24,14.82,10.45,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-10,2025-09,217,217.0,6.94,3.2,15.51,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2025-04,2026-03,156,156.0,-6.48,-4.15,16.51,4,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2013-04,2014-03,128,128.0,-6.39,-4.99,27.88,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2013-10,2014-09,122,122.0,4.9,4.02,12.82,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2014-04,2015-03,121,121.0,13.92,11.5,12.82,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2014-10,2015-09,123,123.0,1.91,1.55,17.53,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2015-04,2016-03,130,130.0,-2.87,-2.21,17.53,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2015-10,2016-09,128,128.0,36.46,28.48,6.0,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2016-04,2017-03,122,122.0,48.13,39.45,5.63,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2016-10,2017-09,131,131.0,11.8,9.01,18.62,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2017-04,2018-03,136,136.0,-7.19,-5.29,32.14,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2017-10,2018-09,129,129.0,17.58,13.63,13.89,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2018-04,2019-03,118,118.0,15.49,13.13,12.57,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2018-10,2019-09,124,124.0,15.14,12.21,8.0,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2019-04,2020-03,131,131.0,14.83,11.32,12.25,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2019-10,2020-09,100,100.0,7.72,7.72,12.25,6,3,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2020-04,2021-03,107,107.0,19.25,17.99,11.0,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2020-10,2021-09,109,109.0,14.57,13.37,8.75,7,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2021-04,2022-03,95,95.0,7.76,8.17,9.03,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2021-10,2022-09,97,97.0,10.6,10.93,17.29,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2022-04,2023-03,100,100.0,23.79,23.79,17.29,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2022-10,2023-09,126,126.0,30.29,24.04,6.9,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2023-04,2024-03,142,142.0,11.99,8.44,11.16,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2023-10,2024-09,136,136.0,-15.14,-11.13,23.36,2,9,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2024-04,2025-03,128,128.0,-1.44,-1.12,24.07,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2024-10,2025-09,126,126.0,3.79,3.01,17.83,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)",2025-04,2026-03,102,102.0,3.76,3.69,18.83,2,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2013-04,2014-03,132,132.0,-13.91,-10.54,17.16,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2013-10,2014-09,117,117.0,-4.87,-4.16,12.46,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2014-04,2015-03,116,116.0,24.35,20.99,14.46,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2014-10,2015-09,126,126.0,20.46,16.24,13.98,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2015-04,2016-03,129,129.0,6.68,5.18,14.98,6,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2015-10,2016-09,122,122.0,16.85,13.81,15.86,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2016-04,2017-03,114,114.0,27.1,23.77,13.27,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2016-10,2017-09,136,136.0,27.56,20.26,9.65,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2017-04,2018-03,141,141.0,5.19,3.68,19.17,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2017-10,2018-09,129,129.0,15.6,12.09,9.89,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2018-04,2019-03,117,117.0,16.66,14.24,11.98,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2018-10,2019-09,129,129.0,-15.9,-12.33,21.37,3,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2019-04,2020-03,144,144.0,5.61,3.9,32.66,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2019-10,2020-09,126,126.0,29.71,23.58,20.02,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2020-04,2021-03,144,144.0,36.98,25.68,11.31,8,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2020-10,2021-09,148,148.0,31.05,20.98,19.9,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2021-04,2022-03,117,117.0,-14.36,-12.27,22.03,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2021-10,2022-09,122,122.0,-13.88,-11.38,23.29,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2022-04,2023-03,131,131.0,21.57,16.47,20.93,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2022-10,2023-09,150,150.0,29.52,19.68,15.88,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2023-04,2024-03,169,169.0,2.09,1.24,18.74,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2023-10,2024-09,163,163.0,2.3,1.41,17.62,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2024-04,2025-03,164,164.0,36.04,21.98,18.43,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2024-10,2025-09,167,167.0,3.28,1.96,27.6,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)",2025-04,2026-03,115,115.0,-18.74,-16.3,28.6,3,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-04,2014-03,106,106.0,-4.45,-4.2,21.74,3,8,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-10,2014-09,100,100.0,14.64,14.64,16.15,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-04,2015-03,96,96.0,34.98,36.44,6.42,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-10,2015-09,109,109.0,17.34,15.91,11.3,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-04,2016-03,117,117.0,6.32,5.4,11.39,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-10,2016-09,111,111.0,13.64,12.29,9.27,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-04,2017-03,109,109.0,36.35,33.35,8.27,8,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-10,2017-09,127,127.0,28.18,22.19,11.73,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-04,2018-03,126,126.0,12.02,9.54,15.35,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-10,2018-09,109,109.0,31.78,29.16,7.03,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2018-04,2019-03,105,105.0,17.23,16.41,13.09,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2018-10,2019-09,105,105.0,3.68,3.5,10.34,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2019-04,2020-03,107,107.0,4.8,4.49,13.19,8,3,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2019-10,2020-09,104,104.0,-0.45,-0.43,12.94,7,3,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2020-04,2021-03,128,128.0,11.42,8.92,9.96,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2020-10,2021-09,131,131.0,9.55,7.29,10.89,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2021-04,2022-03,99,99.0,-2.39,-2.41,10.89,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2021-10,2022-09,98,98.0,-4.94,-5.04,15.48,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2022-04,2023-03,107,107.0,13.14,12.28,15.48,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2022-10,2023-09,130,130.0,26.18,20.14,9.66,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2023-04,2024-03,152,152.0,-0.87,-0.57,18.08,5,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2023-10,2024-09,142,142.0,-11.25,-7.92,20.5,3,9,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2024-04,2025-03,134,134.0,9.17,6.84,14.22,5,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2024-10,2025-09,134,134.0,4.95,3.69,12.73,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2025-04,2026-03,92,92.0,0.8,0.87,12.73,3,3,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2013-04,2014-03,96,96.0,-11.6,-12.08,23.14,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2013-10,2014-09,97,97.0,1.02,1.05,16.58,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2014-04,2015-03,91,91.0,15.0,16.48,10.91,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2014-10,2015-09,102,102.0,4.69,4.6,11.66,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)",2015-04,2016-03,110,110.0,-1.1,-1.0,11.27,4,6,False
