date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,won,unit_profit
2021-08-01,2021-08,B1,Waregem,Standard,draw,away,3.5,"[3.5,4.0)",0.26076955248849853,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-01,2021-08,B1,Waregem,Standard,away,away,2.15,"[1.8,2.2)",0.42450857381848595,"[0.42,0.55)",market_favorite,True,1.15
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,home,draw,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,draw,draw,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,True,2.6
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,away,draw,2.0,"[1.8,2.2)",0.47368421052631576,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-01,2021-08,D2,Hamburg,Dresden,home,draw,1.61,"[1.0,1.8)",0.58261087726145,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-01,2021-08,D2,Hamburg,Dresden,draw,draw,3.8,"[3.5,4.0)",0.24684302957656173,"[0.20,0.28)",market_non_favorite,True,2.8
2021-08-01,2021-08,D2,Hamburg,Dresden,away,draw,5.5,"[5.0,7.0)",0.17054609316198813,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,home,away,2.37,"[2.2,2.8)",0.40090054506675094,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,draw,away,3.5,"[3.5,4.0)",0.2714669405166285,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,away,away,2.9,"[2.8,3.5)",0.32763251441662067,"[0.28,0.34)",market_non_favorite,True,1.9
2021-08-01,2021-08,SC0,Motherwell,Hibernian,home,away,3.3,"[2.8,3.5)",0.28526829268292686,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-01,2021-08,SC0,Motherwell,Hibernian,draw,away,3.4,"[2.8,3.5)",0.27687804878048783,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-01,2021-08,SC0,Motherwell,Hibernian,away,away,2.15,"[1.8,2.2)",0.43785365853658537,"[0.42,0.55)",market_favorite,True,1.15
2021-08-02,2021-08,F2,Auxerre,Grenoble,home,home,1.95,"[1.8,2.2)",0.4792284866468843,"[0.42,0.55)",market_favorite,True,0.95
2021-08-02,2021-08,F2,Auxerre,Grenoble,draw,home,3.4,"[2.8,3.5)",0.2748516320474777,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-02,2021-08,F2,Auxerre,Grenoble,away,home,3.8,"[3.5,4.0)",0.24591988130563794,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,home,home,1.28,"[1.0,1.8)",0.7412398921832885,"[0.55,1.00]",market_favorite,True,0.28
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,draw,home,5.5,"[5.0,7.0)",0.1725067385444744,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-06,2021-08,P1,Sp Lisbon,Vizela,away,home,11.0,"[7.0,inf)",0.0862533692722372,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-06,2021-08,F1,Monaco,Nantes,home,draw,1.44,"[1.0,1.8)",0.6500776404176282,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-06,2021-08,F1,Monaco,Nantes,draw,draw,4.33,"[4.0,5.0)",0.2161921021250311,"[0.20,0.28)",market_non_favorite,True,3.33
2021-08-06,2021-08,F1,Monaco,Nantes,away,draw,7.0,"[7.0,inf)",0.13373025745734066,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-06,2021-08,B1,Club Brugge,Cercle Brugge,home,draw,1.28,"[1.0,1.8)",0.7177332112840142,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-06,2021-08,B1,Club Brugge,Cercle Brugge,draw,draw,5.75,"[5.0,7.0)",0.15977365399018056,"[0.00,0.20)",market_non_favorite,True,4.75
2021-08-06,2021-08,B1,Club Brugge,Cercle Brugge,away,draw,7.5,"[7.0,inf)",0.1224931347258051,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-06,2021-08,E1,Bournemouth,West Brom,home,draw,2.3,"[2.2,2.8)",0.41212601545472566,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-06,2021-08,E1,Bournemouth,West Brom,draw,draw,3.25,"[2.8,3.5)",0.2916584109371904,"[0.28,0.34)",market_non_favorite,True,2.25
2021-08-06,2021-08,E1,Bournemouth,West Brom,away,draw,3.2,"[2.8,3.5)",0.29621557360808404,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Mansfield,Bristol Rvs,home,home,2.37,"[2.2,2.8)",0.3969465648854962,"[0.34,0.42)",market_favorite,True,1.37
2021-08-07,2021-08,E3,Mansfield,Bristol Rvs,draw,home,3.25,"[2.8,3.5)",0.2894656488549619,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Mansfield,Bristol Rvs,away,home,3.0,"[2.8,3.5)",0.313587786259542,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Hartlepool,Crawley Town,home,home,2.2,"[2.2,2.8)",0.42669584245076586,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2021-08-07,2021-08,E3,Hartlepool,Crawley Town,draw,home,3.25,"[2.8,3.5)",0.2888402625820569,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Hartlepool,Crawley Town,away,home,3.3,"[2.8,3.5)",0.2844638949671772,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Northampton,Port Vale,home,home,2.1,"[1.8,2.2)",0.45092838196286467,"[0.42,0.55)",market_favorite,True,1.1
2021-08-07,2021-08,E3,Northampton,Port Vale,draw,home,3.4,"[2.8,3.5)",0.27851458885941643,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Northampton,Port Vale,away,home,3.5,"[3.5,4.0)",0.2705570291777188,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Oldham,Newport County,home,away,2.62,"[2.2,2.8)",0.356359649122807,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,E3,Oldham,Newport County,draw,away,3.25,"[2.8,3.5)",0.28728070175438597,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Oldham,Newport County,away,away,2.62,"[2.2,2.8)",0.356359649122807,"[0.34,0.42)",market_non_favorite,True,1.62
2021-08-07,2021-08,E3,Salford,Leyton Orient,home,draw,1.9,"[1.8,2.2)",0.49168474331164136,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E3,Salford,Leyton Orient,draw,draw,3.4,"[2.8,3.5)",0.274765003615329,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E3,Salford,Leyton Orient,away,draw,4.0,"[4.0,5.0)",0.23355025307302965,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Scunthorpe,Swindon,home,away,2.87,"[2.8,3.5)",0.32620783393055724,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Scunthorpe,Swindon,draw,away,3.3,"[2.8,3.5)",0.283701964660818,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Scunthorpe,Swindon,away,away,2.4,"[2.2,2.8)",0.3900902014086247,"[0.34,0.42)",market_favorite,True,1.4
2021-08-07,2021-08,E3,Stevenage,Barrow,home,home,2.15,"[1.8,2.2)",0.4374145674672915,"[0.42,0.55)",market_favorite,True,1.15
2021-08-07,2021-08,E3,Stevenage,Barrow,draw,home,3.2,"[2.8,3.5)",0.2938879125170865,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Stevenage,Barrow,away,home,3.5,"[3.5,4.0)",0.2686975200156219,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Tranmere,Walsall,home,home,2.0,"[1.8,2.2)",0.47134935304990755,"[0.42,0.55)",market_favorite,True,1.0
2021-08-07,2021-08,E3,Tranmere,Walsall,draw,home,3.4,"[2.8,3.5)",0.27726432532347506,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Tranmere,Walsall,away,home,3.75,"[3.5,4.0)",0.2513863216266174,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F1,Lyon,Brest,home,draw,1.33,"[1.0,1.8)",0.7030022330659168,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-07,2021-08,F1,Lyon,Brest,draw,draw,5.0,"[5.0,7.0)",0.1869985939955339,"[0.00,0.20)",market_non_favorite,True,4.0
2021-08-07,2021-08,F1,Lyon,Brest,away,draw,8.5,"[7.0,inf)",0.10999917293854934,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F1,Troyes,Paris SG,home,away,11.0,"[7.0,inf)",0.08595988538681948,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F1,Troyes,Paris SG,draw,away,6.0,"[5.0,7.0)",0.15759312320916904,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F1,Troyes,Paris SG,away,away,1.25,"[1.0,1.8)",0.7564469914040115,"[0.55,1.00]",market_favorite,True,0.25
2021-08-07,2021-08,F2,Amiens,Quevilly Rouen,home,away,2.0,"[1.8,2.2)",0.47134935304990755,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Amiens,Quevilly Rouen,draw,away,3.4,"[2.8,3.5)",0.27726432532347506,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Amiens,Quevilly Rouen,away,away,3.75,"[3.5,4.0)",0.2513863216266174,"[0.20,0.28)",market_non_favorite,True,2.75
2021-08-07,2021-08,F2,Auxerre,Ajaccio,home,draw,2.25,"[2.2,2.8)",0.41883568448241604,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Auxerre,Ajaccio,draw,draw,3.1,"[2.8,3.5)",0.3039936419630439,"[0.28,0.34)",market_non_favorite,True,2.1
2021-08-07,2021-08,F2,Auxerre,Ajaccio,away,draw,3.4,"[2.8,3.5)",0.27717067355454006,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Caen,Sochaux,home,away,2.5,"[2.2,2.8)",0.3788187372708758,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Caen,Sochaux,draw,away,3.1,"[2.8,3.5)",0.3054989816700611,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Caen,Sochaux,away,away,3.0,"[2.8,3.5)",0.3156822810590631,"[0.28,0.34)",market_non_favorite,True,2.0
2021-08-07,2021-08,F2,Dijon,Rodez,home,draw,2.25,"[2.2,2.8)",0.41558441558441556,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Dijon,Rodez,draw,draw,3.2,"[2.8,3.5)",0.2922077922077922,"[0.28,0.34)",market_non_favorite,True,2.2
2021-08-07,2021-08,F2,Dijon,Rodez,away,draw,3.2,"[2.8,3.5)",0.2922077922077922,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Dunkerque,Niort,home,away,2.37,"[2.2,2.8)",0.3954081632653061,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Dunkerque,Niort,draw,away,3.1,"[2.8,3.5)",0.3022959183673469,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Dunkerque,Niort,away,away,3.1,"[2.8,3.5)",0.3022959183673469,"[0.28,0.34)",market_non_favorite,True,2.1
2021-08-07,2021-08,F2,Grenoble,Guingamp,home,draw,2.5,"[2.2,2.8)",0.3770269715505563,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Grenoble,Guingamp,draw,draw,3.2,"[2.8,3.5)",0.2945523215238721,"[0.28,0.34)",market_non_favorite,True,2.2
2021-08-07,2021-08,F2,Grenoble,Guingamp,away,draw,2.87,"[2.8,3.5)",0.3284207069255716,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Le Havre,Paris FC,home,away,3.0,"[2.8,3.5)",0.31390406800242865,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Le Havre,Paris FC,draw,away,3.3,"[2.8,3.5)",0.2853673345476624,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Le Havre,Paris FC,away,away,2.35,"[2.2,2.8)",0.4007285974499089,"[0.34,0.42)",market_favorite,True,1.35
2021-08-07,2021-08,F2,Pau FC,Toulouse,home,away,4.2,"[4.0,5.0)",0.22447501810282403,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Pau FC,Toulouse,draw,away,3.1,"[2.8,3.5)",0.30412744388124546,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Pau FC,Toulouse,away,away,2.0,"[1.8,2.2)",0.4713975380159305,"[0.42,0.55)",market_favorite,True,1.0
2021-08-07,2021-08,F2,Valenciennes,Nimes,home,away,2.6,"[2.2,2.8)",0.3613655287260616,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,F2,Valenciennes,Nimes,draw,away,3.1,"[2.8,3.5)",0.30308076602830974,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,F2,Valenciennes,Nimes,away,away,2.8,"[2.8,3.5)",0.33555370524562866,"[0.28,0.34)",market_non_favorite,True,1.7999999999999998
2021-08-07,2021-08,P1,Arouca,Estoril,home,away,2.25,"[2.2,2.8)",0.41883568448241604,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,P1,Arouca,Estoril,draw,away,3.1,"[2.8,3.5)",0.3039936419630439,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,P1,Arouca,Estoril,away,away,3.4,"[2.8,3.5)",0.27717067355454006,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,P1,Maritimo,Sp Braga,home,away,5.0,"[5.0,7.0)",0.18769716088328076,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,P1,Maritimo,Sp Braga,draw,away,3.4,"[2.8,3.5)",0.27602523659305994,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,P1,Maritimo,Sp Braga,away,away,1.75,"[1.0,1.8)",0.5362776025236593,"[0.42,0.55)",market_favorite,True,0.75
2021-08-07,2021-08,P1,Moreirense,Benfica,home,away,8.0,"[7.0,inf)",0.11775700934579439,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,P1,Moreirense,Benfica,draw,away,4.5,"[4.0,5.0)",0.20934579439252335,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,P1,Moreirense,Benfica,away,away,1.4,"[1.0,1.8)",0.6728971962616822,"[0.55,1.00]",market_favorite,True,0.3999999999999999
2021-08-07,2021-08,SC0,Dundee United,Rangers,home,home,12.0,"[7.0,inf)",0.07683061204046879,"[0.00,0.20)",market_non_favorite,True,11.0
2021-08-07,2021-08,SC0,Dundee United,Rangers,draw,home,6.5,"[5.0,7.0)",0.14184112992086548,"[0.00,0.20)",market_non_favorite,False,-1.0
2021-08-07,2021-08,SC0,Dundee United,Rangers,away,home,1.18,"[1.0,1.8)",0.7813282580386658,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-07,2021-08,SC0,St Mirren,Hearts,home,away,2.9,"[2.8,3.5)",0.3195012006572019,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,SC0,St Mirren,Hearts,draw,away,3.2,"[2.8,3.5)",0.28954796309558917,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,SC0,St Mirren,Hearts,away,away,2.37,"[2.2,2.8)",0.39095083624720894,"[0.34,0.42)",market_favorite,True,1.37
2021-08-07,2021-08,E3,Harrogate,Rochdale,home,home,2.2,"[2.2,2.8)",0.42669584245076586,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2021-08-07,2021-08,E3,Harrogate,Rochdale,draw,home,3.3,"[2.8,3.5)",0.2844638949671772,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Harrogate,Rochdale,away,home,3.25,"[2.8,3.5)",0.2888402625820569,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Exeter,Bradford,home,draw,2.3,"[2.2,2.8)",0.40414507772020725,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,E3,Exeter,Bradford,draw,draw,3.25,"[2.8,3.5)",0.2860103626943005,"[0.28,0.34)",market_non_favorite,True,2.25
2021-08-07,2021-08,E3,Exeter,Bradford,away,draw,3.0,"[2.8,3.5)",0.3098445595854922,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Forest Green,Sutton,home,home,1.8,"[1.8,2.2)",0.5239520958083832,"[0.42,0.55)",market_favorite,True,0.8
2021-08-07,2021-08,E3,Forest Green,Sutton,draw,home,3.75,"[3.5,4.0)",0.25149700598802394,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Forest Green,Sutton,away,home,4.2,"[4.0,5.0)",0.2245508982035928,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Sheffield United,Birmingham,home,away,1.75,"[1.0,1.8)",0.5405405405405405,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,Sheffield United,Birmingham,draw,away,3.5,"[3.5,4.0)",0.27027027027027023,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Sheffield United,Birmingham,away,away,5.0,"[5.0,7.0)",0.1891891891891892,"[0.00,0.20)",market_non_favorite,True,4.0
2021-08-07,2021-08,B1,Kortrijk,Genk,home,away,3.2,"[2.8,3.5)",0.2866242038216561,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Kortrijk,Genk,draw,away,3.6,"[3.5,4.0)",0.2547770700636943,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Kortrijk,Genk,away,away,2.0,"[1.8,2.2)",0.45859872611464975,"[0.42,0.55)",market_favorite,True,1.0
2021-08-07,2021-08,B1,Mechelen,Eupen,home,away,1.7,"[1.0,1.8)",0.5381855458739108,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,B1,Mechelen,Eupen,draw,away,3.75,"[3.5,4.0)",0.24397744746283953,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Mechelen,Eupen,away,away,4.2,"[4.0,5.0)",0.2178370066632496,"[0.20,0.28)",market_non_favorite,True,3.2
2021-08-07,2021-08,B1,St Truiden,Waregem,home,away,2.0,"[1.8,2.2)",0.4543973941368078,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,B1,St Truiden,Waregem,draw,away,3.6,"[3.5,4.0)",0.252442996742671,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,St Truiden,Waregem,away,away,3.1,"[2.8,3.5)",0.29315960912052114,"[0.28,0.34)",market_non_favorite,True,2.1
2021-08-07,2021-08,E1,Blackburn,Swansea,home,home,2.1,"[1.8,2.2)",0.4473684210526316,"[0.42,0.55)",market_favorite,True,1.1
2021-08-07,2021-08,E1,Blackburn,Swansea,draw,home,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Blackburn,Swansea,away,home,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Bristol City,Blackpool,home,draw,2.15,"[1.8,2.2)",0.43785365853658537,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,Bristol City,Blackpool,draw,draw,3.4,"[2.8,3.5)",0.27687804878048783,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E1,Bristol City,Blackpool,away,draw,3.3,"[2.8,3.5)",0.28526829268292686,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Cardiff,Barnsley,home,draw,2.2,"[2.2,2.8)",0.42834645669291344,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,Cardiff,Barnsley,draw,draw,3.4,"[2.8,3.5)",0.2771653543307087,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E1,Cardiff,Barnsley,away,draw,3.2,"[2.8,3.5)",0.29448818897637796,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Derby,Huddersfield,home,draw,4.5,"[4.0,5.0)",0.20762916465475614,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Derby,Huddersfield,draw,draw,3.75,"[3.5,4.0)",0.2491549975857074,"[0.20,0.28)",market_non_favorite,True,2.75
2021-08-07,2021-08,E1,Derby,Huddersfield,away,draw,1.72,"[1.0,1.8)",0.5432158377595365,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,Luton,Peterboro,home,home,2.1,"[1.8,2.2)",0.4473684210526316,"[0.42,0.55)",market_favorite,True,1.1
2021-08-07,2021-08,E1,Luton,Peterboro,draw,home,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Luton,Peterboro,away,home,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Preston,Hull,home,away,2.25,"[2.2,2.8)",0.41883568448241604,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,Preston,Hull,draw,away,3.4,"[2.8,3.5)",0.27717067355454006,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Preston,Hull,away,away,3.1,"[2.8,3.5)",0.3039936419630439,"[0.28,0.34)",market_non_favorite,True,2.1
2021-08-07,2021-08,E1,QPR,Millwall,home,draw,2.05,"[1.8,2.2)",0.4603234298608499,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E1,QPR,Millwall,draw,draw,3.4,"[2.8,3.5)",0.27754795035727714,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E1,QPR,Millwall,away,draw,3.6,"[3.5,4.0)",0.26212861978187285,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E3,Carlisle,Colchester,home,draw,2.1,"[1.8,2.2)",0.45092838196286467,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E3,Carlisle,Colchester,draw,draw,3.4,"[2.8,3.5)",0.27851458885941643,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E3,Carlisle,Colchester,away,draw,3.5,"[3.5,4.0)",0.2705570291777188,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Beerschot VA,St. Gilloise,home,away,4.2,"[4.0,5.0)",0.2245508982035928,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Beerschot VA,St. Gilloise,draw,away,3.75,"[3.5,4.0)",0.25149700598802394,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,B1,Beerschot VA,St. Gilloise,away,away,1.8,"[1.8,2.2)",0.5239520958083832,"[0.42,0.55)",market_favorite,True,0.8
2021-08-07,2021-08,E1,Stoke,Reading,home,home,2.05,"[1.8,2.2)",0.4607779125081615,"[0.42,0.55)",market_favorite,True,1.0499999999999998
2021-08-07,2021-08,E1,Stoke,Reading,draw,home,3.25,"[2.8,3.5)",0.29064452942822494,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E1,Stoke,Reading,away,home,3.8,"[3.5,4.0)",0.24857755806361342,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Cambridge,Oxford,home,draw,3.6,"[3.5,4.0)",0.2611940298507463,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Cambridge,Oxford,draw,draw,3.5,"[3.5,4.0)",0.26865671641791045,"[0.20,0.28)",market_non_favorite,True,2.5
2021-08-07,2021-08,E2,Cambridge,Oxford,away,draw,2.0,"[1.8,2.2)",0.4701492537313433,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Charlton,Sheffield Weds,home,draw,2.5,"[2.2,2.8)",0.3756449948400413,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Charlton,Sheffield Weds,draw,draw,3.25,"[2.8,3.5)",0.28895768833849333,"[0.28,0.34)",market_non_favorite,True,2.25
2021-08-07,2021-08,E2,Charlton,Sheffield Weds,away,draw,2.8,"[2.8,3.5)",0.33539731682146545,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Crewe,Cheltenham,home,draw,1.9,"[1.8,2.2)",0.4915346805024577,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Crewe,Cheltenham,draw,draw,3.6,"[3.5,4.0)",0.25942108137629716,"[0.20,0.28)",market_non_favorite,True,2.6
2021-08-07,2021-08,E2,Crewe,Cheltenham,away,draw,3.75,"[3.5,4.0)",0.24904423812124524,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Doncaster,AFC Wimbledon,home,away,2.05,"[1.8,2.2)",0.4569015166058744,"[0.42,0.55)",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Doncaster,AFC Wimbledon,draw,away,3.5,"[3.5,4.0)",0.26761374544058353,"[0.20,0.28)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Doncaster,AFC Wimbledon,away,away,3.4,"[2.8,3.5)",0.2754847379535419,"[0.20,0.28)",market_non_favorite,True,2.4
2021-08-07,2021-08,E2,Fleetwood Town,Portsmouth,home,away,3.1,"[2.8,3.5)",0.30420841683366734,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Fleetwood Town,Portsmouth,draw,away,3.3,"[2.8,3.5)",0.28577154308617236,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Fleetwood Town,Portsmouth,away,away,2.3,"[2.2,2.8)",0.41002004008016035,"[0.34,0.42)",market_favorite,True,1.2999999999999998
2021-08-07,2021-08,E2,Gillingham,Lincoln,home,draw,3.1,"[2.8,3.5)",0.3065732651396048,"[0.28,0.34)",market_non_favorite,False,-1.0
2021-08-07,2021-08,E2,Gillingham,Lincoln,draw,draw,3.25,"[2.8,3.5)",0.2924237298254692,"[0.28,0.34)",market_non_favorite,True,2.25
2021-08-07,2021-08,E2,Gillingham,Lincoln,away,draw,2.37,"[2.2,2.8)",0.4010030050349261,"[0.34,0.42)",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Ipswich,Morecambe,home,draw,1.61,"[1.0,1.8)",0.5798782255726297,"[0.55,1.00]",market_favorite,False,-1.0
2021-08-07,2021-08,E2,Ipswich,Morecambe,draw,draw,4.0,"[4.0,5.0)",0.23340098579298346,"[0.20,0.28)",market_non_favorite,True,3.0
