config_id,key_columns,lookback_months,min_samples,min_roi,min_edge,min_conservative_edge,cold_start,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate
rule_label_odds_source_lb3_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,20,0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,20,0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,6,20,-0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,6,20,-0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,6,20,-0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,6,20,0.0,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source,6,20,0.0,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source,6,20,0.0,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,6,20,0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,6,20,0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,6,20,0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,-0.02,-0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,9,20,-0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,9,20,-0.02,0.0,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,9,20,-0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,-0.02,0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,9,20,-0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.0,-0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,9,20,0.0,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.0,0.0,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source,9,20,0.0,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.0,0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source,9,20,0.0,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.02,-0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,9,20,0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.02,0.0,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,9,20,0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,9,20,0.02,0.01,-0.02,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb9_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,9,20,0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,-0.02,-0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,-0.02,0.0,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,-0.02,0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.0,-0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.0,0.0,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.0,0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.02,-0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.02,0.0,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,60,0.02,0.01,-0.05,enabled,585,-221.74,-4.03,472.98,9,13,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,-0.02,-0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,-0.02,0.0,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,-0.02,0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.0,-0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.0,0.0,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.0,0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.02,-0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.02,0.0,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,9,40,0.02,0.01,-0.05,enabled,522,-202.34,-4.16,414.18,8,12,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,-0.02,-0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,20,-0.02,0.0,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,-0.02,0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.0,-0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.0,0.0,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.0,0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.02,-0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.02,0.0,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,20,0.02,0.01,-0.05,enabled,273,-115.81,-4.32,254.53,4,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,40,-0.02,-0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,40,-0.02,0.0,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,40,-0.02,0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,40,0.0,-0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,40,0.0,0.0,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,40,0.0,0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,40,0.02,-0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,40,0.02,0.0,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,40,0.02,0.01,0.0,enabled,252,-102.06,-4.4,382.25,5,6,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,-0.02,-0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,40,-0.02,0.0,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,-0.02,0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.0,-0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.0,0.0,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.0,0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.02,-0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.02,0.0,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_odds_source_lb3_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,40,0.02,0.01,-0.05,enabled,415,-179.19,-4.56,415.91,7,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,-0.02,0.01,-0.05,enabled,427,-188.65,-4.61,437.82,7,9,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.0,0.01,-0.05,enabled,427,-188.65,-4.61,437.82,7,9,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,40,0.02,0.01,-0.05,enabled,427,-188.65,-4.61,437.82,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,-0.02,-0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,60,-0.02,0.0,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,-0.02,0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.0,-0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.0,0.0,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.0,0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.02,-0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.02,0.0,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,3,60,0.02,0.01,-0.05,enabled,422,-196.29,-4.91,415.91,7,9,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,60,-0.02,-0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,60,-0.02,0.0,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,60,-0.02,0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,60,0.0,-0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,60,0.0,0.0,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,60,0.0,0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,60,0.02,-0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,60,0.02,0.0,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_odds_source_lb3_n60_roi0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,60,0.02,0.01,0.0,enabled,259,-119.16,-4.99,382.25,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,-0.02,-0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,-0.02,0.0,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,-0.02,0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.0,-0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.0,0.0,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p0_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.0,0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.02,-0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.02,0.0,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n40_roi0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,40,0.02,0.01,0.0,enabled,148,-76.48,-5.27,209.3,5,7,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,-0.02,-0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,-0.02,0.0,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,-0.02,0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.0,-0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.0,0.0,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.0,0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.02,-0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.02,0.0,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,9,60,0.02,0.01,-0.02,enabled,453,-230.74,-5.52,393.66,7,11,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,-0.02,-0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,60,-0.02,0.0,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,-0.02,0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.0,-0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.0,0.0,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.0,0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.02,-0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.02,0.0,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_lb6_n60_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,60,0.02,0.01,-0.02,enabled,317,-164.26,-5.53,382.25,6,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n20_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source|market_prob_bucket,9,20,-0.02,-0.01,-0.02,enabled,142,-87.28,-6.28,209.3,5,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source|market_prob_bucket,9,20,-0.02,-0.01,0.0,enabled,142,-87.28,-6.28,209.3,5,7,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb9_n20_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source|market_prob_bucket,9,20,-0.02,0.0,-0.02,enabled,142,-87.28,-6.28,209.3,5,7,6,0,5,0,0.0
