month,date,rule_label,odds_source,key,selected,samples,wins,roi,edge,conservative_edge,reason,hit_rate,wilson_lower,avg_implied_probability,profit
2025-04,2025-04-06,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-06,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-11,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-11,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,9,1,-0.6177777777777779,-0.18199434261424752,-0.2732150823982281,cold_start,0.111111,0.01989,0.293105,-5.56
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,9,1,-0.6177777777777779,-0.18199434261424752,-0.2732150823982281,cold_start,0.111111,0.01989,0.293105,-5.56
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,9,1,-0.6177777777777779,-0.18199434261424752,-0.2732150823982281,cold_start,0.111111,0.01989,0.293105,-5.56
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,9,1,-0.6177777777777779,-0.18199434261424752,-0.2732150823982281,cold_start,0.111111,0.01989,0.293105,-5.56
2025-04,2025-04-27,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-27,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-27,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-04,2025-04-27,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,143,58,0.23601398601398596,0.07683032845554233,-0.0001562705564092104,quality_fail,0.405594,0.328608,0.328764,33.75
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-04,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,13,4,0.05076923076923071,0.014731708109802344,-0.16615562796632447,cold_start,0.307692,0.126805,0.292961,0.66
2025-05,2025-05-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,161,59,0.11130434782608696,0.03914806768148238,-0.0313624158291238,quality_fail,0.36646,0.295949,0.327312,17.92
